company_number,company_name,organisation_type,organisation_code,registration_date,foundation_date,industry_code,industry_description,employees,website,email,phone,street,postal_code,city,municipality,country,country_code,bankrupt,under_liquidation,source,source_url,evidence_company_number,retrieved_at
812615262,NORJOR AS,Aksjeselskap,AS,2013-10-22,2013-10-13,41.000,Oppføring av bygninger,,,,,John Strandruds vei 7,1366,LYSAKER,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812615262,812615262,2026-09-18T10:30:27.943698+00:00
812618512,RASKENLUND AS,Aksjeselskap,AS,2013-11-14,2013-10-15,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Bjønnveien 23,3962,STATHELLE,BAMBLE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812618512,812618512,2026-09-18T10:30:27.943701+00:00
812621572,SKOG OG NETT AS,Aksjeselskap,AS,2013-10-22,2013-10-17,02.400,Tjenester tilknyttet skogbruk,,,gudbrandsson@hotmail.com,,Mosseveien 1,1640,RÅDE,RÅDE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812621572,812621572,2026-09-18T10:30:27.943703+00:00
812628542,ART FRISØR SALONG AS,Aksjeselskap,AS,2013-10-24,2013-09-01,96.210,Frisering og barbering,7,,,,Wilbergjordet 10,1605,FREDRIKSTAD,FREDRIKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812628542,812628542,2026-09-18T10:30:27.943706+00:00
812629662,SKG HOLDING AS,Aksjeselskap,AS,2013-10-24,2013-10-13,68.200,Utleie av egen eller leid fast eiendom,,,,,Furevegen 2,5360,KOLLTVEIT,ØYGARDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812629662,812629662,2026-09-18T10:30:27.943708+00:00
812629972,A. WIST HOLDING AS,Aksjeselskap,AS,2013-10-24,2013-10-01,68.110,Kjøp og salg av egen fast eiendom,,,arnhildw@hotmail.com,,Bambergvegen 10,7603,LEVANGER,LEVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812629972,812629972,2026-09-18T10:30:27.943711+00:00
812630032,KLAR SIKT AS,Aksjeselskap,AS,2013-10-24,2013-08-22,46.720,Engroshandel med deler og utstyr for motorvogner,,,,,"c/o Olav Kvile, Søreidneset 31",5251,SØREIDGREND,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812630032,812630032,2026-09-18T10:30:27.943713+00:00
812630512,BJRL HOLDING AS,Aksjeselskap,AS,2013-10-24,2013-10-08,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,Prost Erichsens veg 7,2407,ELVERUM,ELVERUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812630512,812630512,2026-09-18T10:30:27.943715+00:00
812632272,BYGGEFIRMA IVAR MOUM AS,Aksjeselskap,AS,2013-10-25,2013-10-09,41.000,Oppføring av bygninger,,,,,Vassfjellvegen 5,7228,KVÅL,MELHUS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812632272,812632272,2026-09-18T10:30:27.943718+00:00
812636022,MELSOMVIKVEIEN 6A AS,Aksjeselskap,AS,2013-10-26,2013-10-01,68.200,Utleie av egen eller leid fast eiendom,,,,,Melsomvikveien 6A,3160,STOKKE,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812636022,812636022,2026-09-18T10:30:27.943724+00:00
812637312,GRINDAHEIM INVEST AS,Aksjeselskap,AS,2013-11-14,2013-10-21,68.200,Utleie av egen eller leid fast eiendom,,,atk@acgroup.no,,"c/o Geir Jarle Dale, Sagstadvegen 69",5919,FREKHAUG,ALVER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812637312,812637312,2026-09-18T10:30:27.943727+00:00
812637762,GH KRAN AS,Aksjeselskap,AS,2014-01-08,2013-08-29,49.410,Godstransport på vei,,,,,Hauersetervegen 60,2055,NORDKISA,ULLENSAKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812637762,812637762,2026-09-18T10:30:27.943729+00:00
812637932,MORINGEN PUB AS,Aksjeselskap,AS,2013-11-06,2013-10-15,56.300,Drift av barer,,moringen.wordpress.com,,,"c/o Christian Hermansen, Snappekleiv 10",4816,KOLBJØRNSVIK,ARENDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812637932,812637932,2026-09-18T10:30:27.943732+00:00
812640232,TYSST AS,Aksjeselskap,AS,2013-10-26,2013-09-04,46.340,Engroshandel med drikkevarer,,,,,Simensbrekka 34,0196,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812640232,812640232,2026-09-18T10:30:27.943734+00:00
812642022,PINS & THINGS AS,Aksjeselskap,AS,2013-10-28,2013-10-08,74.120,Grafisk design og visuell kommunikasjonsdesign,,,,,Stenbråtveien 135B,1283,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812642022,812642022,2026-09-18T10:30:27.943737+00:00
812643282,HANO HOLDING AS,Aksjeselskap,AS,2013-10-28,2013-10-10,69.202,Regnskapsføring og bokføring,,,,,Knivsøveien 6,1788,HALDEN,HALDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812643282,812643282,2026-09-18T10:30:27.943747+00:00
812644092,BILBANE HOLDING AS,Aksjeselskap,AS,2013-10-28,2013-10-03,00.000,Uoppgitt,,,lars@sign1.no,,Borgeskogtoppen 1,3160,STOKKE,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812644092,812644092,2026-09-18T10:30:27.943750+00:00
812646052,HJEMBU INVEST AS,Aksjeselskap,AS,2013-10-28,2013-08-30,10.110,Bearbeiding og konservering av kjøtt unntatt fjørfekjøtt,,,,,Hjembu,4950,RISØR,RISØR,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812646052,812646052,2026-09-18T10:30:27.943752+00:00
812646192,UNIQ AS,Aksjeselskap,AS,2013-10-28,2013-10-15,47.910,Formidlingstjenester tilknyttet detaljhandel med bredt vareutvalg,,,,,Ladebekken 36,7041,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812646192,812646192,2026-09-18T10:30:27.943755+00:00
812648802,FESTNINGEN EIENDOM OSLO AS,Aksjeselskap,AS,2013-11-11,2013-09-11,68.200,Utleie av egen eller leid fast eiendom,,,,,Olav Selvaags plass 5,0252,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812648802,812648802,2026-09-18T10:30:27.943757+00:00
812652982,PÅSAN AS,Aksjeselskap,AS,2013-10-30,2013-10-17,86.950,Fysioterapi- og ergoterapitjenester,,,palthor70@gmail.com,,"c/o Pål Thoresen, Snekkeråsvegen 14B",3946,PORSGRUNN,PORSGRUNN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812652982,812652982,2026-09-18T10:30:27.943760+00:00
812653652,DIGITAL INSIGHT AS,Aksjeselskap,AS,2013-10-29,2013-09-06,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Edvard Storms gate 2,0166,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812653652,812653652,2026-09-18T10:30:27.943762+00:00
812662732,CRIME RECORDS AS,Aksjeselskap,AS,2013-10-31,2013-09-01,59.200,Produksjon og utgivelse av musikk- og lydopptak,,,,,Oscars gate 2B,3725,SKIEN,SKIEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812662732,812662732,2026-09-18T10:30:27.943764+00:00
812663062,MOMSCONSULT AS,Aksjeselskap,AS,2013-10-31,2013-10-22,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,thor.middelthon@lyse.net,51 55 68 90,"Inngang B, 4.etasje, Madlastokken 5",4042,HAFRSFJORD,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812663062,812663062,2026-09-18T10:30:27.943767+00:00
812663232,SUPER16 AS,Aksjeselskap,AS,2013-11-07,2013-10-01,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,Huldreveien 166,1388,BORGEN,ASKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812663232,812663232,2026-09-18T10:30:27.943769+00:00
812663852,MAGISTER AS,Aksjeselskap,AS,2013-10-31,2013-08-15,90.111,Skapende kunstnerisk virksomhet innenfor litteratur,,,maria@granlund-opplaring.no,,Markadompa 5,2760,BRANDBU,GRAN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812663852,812663852,2026-09-18T10:30:27.943771+00:00
812664182,SØNDELED BRUK AS,Aksjeselskap,AS,2013-11-05,2013-10-10,46.130,"Agenturhandel med tømmer, trelast og byggevarer",,,arne.thomas.aas@gmail.com,37 15 10 48,Hasåsveien 22,4990,SØNDELED,RISØR,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812664182,812664182,2026-09-18T10:30:27.943774+00:00
812664522,PIXOTOPE TECHNOLOGIES AS,Aksjeselskap,AS,2013-10-31,2013-10-21,62.100,Dataprogrammeringstjenester,24,,,,Sommerrogata 13,0255,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812664522,812664522,2026-09-18T10:30:27.943776+00:00
812667432,PEPPER NORGE AS,Aksjeselskap,AS,2013-11-02,2013-10-24,47.710,Detaljhandel med klær,84,,t-kubara@online.no,,Pindsleveien 8,3221,SANDEFJORD,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812667432,812667432,2026-09-18T10:30:27.943779+00:00
812667572,ILF CONSULTING ENGINEERS NORWAY AS,Aksjeselskap,AS,2013-11-09,2013-10-04,71.129,Annen teknisk konsulentvirksomhet,16,,,,"Rønningen Industriområde, Asdaltangen 56",3962,STATHELLE,BAMBLE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812667572,812667572,2026-09-18T10:30:27.943781+00:00
812667602,ØYSAND KOLONIHAGEBY AS,Aksjeselskap,AS,2013-12-05,2013-11-24,68.320,Eiendomsforvaltning på oppdrag,,,,,John Bjørgums veg 6,7092,TILLER,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812667602,812667602,2026-09-18T10:30:27.943783+00:00
812668412,EKER DAMPSAG & HØVLERI AS,Aksjeselskap,AS,2013-11-06,2013-10-22,46.830,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",25,,,32 25 25 70,Prestebråtan 11,3300,HOKKSUND,ØVRE EIKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812668412,812668412,2026-09-18T10:30:27.943786+00:00
812668722,ATYS AS,Aksjeselskap,AS,2013-11-02,2013-10-17,62.100,Dataprogrammeringstjenester,,,,,Dynjarbakken 22,4350,KLEPPE,KLEPP,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812668722,812668722,2026-09-18T10:30:27.943788+00:00
812669362,LAVE EIENDOM AS,Aksjeselskap,AS,2013-11-02,2013-10-02,68.110,Kjøp og salg av egen fast eiendom,,,,,Telegrafalleen 2,3510,HØNEFOSS,RINGERIKE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812669362,812669362,2026-09-18T10:30:27.943791+00:00
812672002,LANGÅKER HANDELSLAG AS,Aksjeselskap,AS,2013-12-18,2013-10-21,68.200,Utleie av egen eller leid fast eiendom,,,,,Vestre Karmøyveg 536,4274,STOL,KARMØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812672002,812672002,2026-09-18T10:30:27.943793+00:00
812672452,4KLØVER EIENDOM AS,Aksjeselskap,AS,2013-11-02,2013-10-14,68.120,Utvikling og salg av byggeprosjekter,,,,,"c/o Svein-Erik Stiansen, Bondilia 15",1386,ASKER,ASKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812672452,812672452,2026-09-18T10:30:27.943796+00:00
812672592,SJØLIA AS,Aksjeselskap,AS,2013-11-04,2013-10-16,43.221,Rørleggerarbeid,,,,,Åsvangvegen 20,7049,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812672592,812672592,2026-09-18T10:30:27.943798+00:00
812672932,CAMINA INVEST AS,Aksjeselskap,AS,2013-11-04,2013-10-15,68.120,Utvikling og salg av byggeprosjekter,,,,,Lingelemveien 270,3239,SANDEFJORD,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812672932,812672932,2026-09-18T10:30:27.943800+00:00
812675192,HILLESVÅG ULLVAREFABRIKK AS,Aksjeselskap,AS,1995-03-12,1947-09-01,13.100,Bearbeiding og spinning av tekstilfibre,29,,hillesvaag@ull.no,56 35 78 00,Hillesvåg,5915,HJELMÅS,ALVER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812675192,812675192,2026-09-18T10:30:27.943803+00:00
812676342,A HILLING AS,Aksjeselskap,AS,1995-02-19,1971-10-02,47.300,Detaljhandel med drivstoff til motorvogner,,,post@hilling.no,75 77 25 52,,8261,INNHAVET,HAMARØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812676342,812676342,2026-09-18T10:30:27.943806+00:00
812679562,STEIN & JORD AS,Aksjeselskap,AS,2013-11-04,2013-10-21,68.120,Utvikling og salg av byggeprosjekter,,,,,Eikemo,5590,ETNE,ETNE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812679562,812679562,2026-09-18T10:30:27.943808+00:00
812679902,ØVRE LINDÅS AS,Aksjeselskap,AS,2013-11-04,2013-08-01,77.310,Utleie og leasing av landbruksmaskiner og -utstyr,,,,,Lindåsveien 57,3618,SKOLLENBORG,KONGSBERG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812679902,812679902,2026-09-18T10:30:27.943810+00:00
812681362,BRÆKKE FESTESELSKAP VI AS,Aksjeselskap,AS,2013-11-05,2013-09-12,68.200,Utleie av egen eller leid fast eiendom,,,lr@meu.no,,Frysjaveien 35,0884,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812681362,812681362,2026-09-18T10:30:27.943813+00:00
812682202,JAAT INVEST AS,Aksjeselskap,AS,2013-11-05,2013-10-16,64.323,Andre egeninvesteringsselskaper,,,,,Tangen 8,4345,BRYNE,TIME,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812682202,812682202,2026-09-18T10:30:27.943815+00:00
812683632,CENTURION HOLDING AS,Aksjeselskap,AS,2013-11-05,2013-10-24,68.200,Utleie av egen eller leid fast eiendom,,,,,Karenslyst allé 1B,0278,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812683632,812683632,2026-09-18T10:30:27.943818+00:00
812684272,WIENERBRØDSKJÆRINGA HOLDING AS,Aksjeselskap,AS,2013-11-05,2013-09-11,68.200,Utleie av egen eller leid fast eiendom,,,,,"c/o Morten aamodt, Kykkelsrudveien 6",1449,DRØBAK,FROGN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812684272,812684272,2026-09-18T10:30:27.943820+00:00
812686062,REDQ AS,Aksjeselskap,AS,2013-11-05,2013-10-24,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,www.redq.no,post@redq.no,40 40 68 80,Rolfsbuktveien 4C,1364,FORNEBU,BÆRUM,Norge,NO,False,True,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812686062,812686062,2026-09-18T10:30:27.943822+00:00
812686542,VIT AS,Aksjeselskap,AS,2013-11-05,2013-10-07,71.121,Byggeteknisk konsulentvirksomhet,,,,,Olaf Helsets vei 5,0694,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812686542,812686542,2026-09-18T10:30:27.943825+00:00
812690302,TIMIAN & PERSILLE CATERING AS,Aksjeselskap,AS,2013-11-06,2013-08-21,56.210,Catering for arrangementer,16,,ola_gikling@hotmail.com,,Jøntelhaugen 20,6612,GRØA,SUNNDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812690302,812690302,2026-09-18T10:30:27.943827+00:00
812691902,OLSEN SPESIALSERVICE AS,Aksjeselskap,AS,2013-11-06,2013-10-18,51.100,Lufttransport med passasjerer,,,,,Skårnes,8543,KJELDEBOTN,NARVIK,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812691902,812691902,2026-09-18T10:30:27.943830+00:00
812692542,HJERKINN FJELLSTUE AS,Aksjeselskap,AS,1995-02-19,1950-09-08,68.200,Utleie av egen eller leid fast eiendom,,www.hjerkinn.no,fjellstua@hjerkinn.no,61 21 51 00,Kvitdalsvegen 20,2661,HJERKINN,DOVRE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812692542,812692542,2026-09-18T10:30:27.943832+00:00
812694022,TØFFA AS,Aksjeselskap,AS,2013-11-18,2013-10-09,49.410,Godstransport på vei,,,terje@nortemp.no,,Robotvegen 3,4340,BRYNE,KLEPP,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812694022,812694022,2026-09-18T10:30:27.943835+00:00
812695312,TORE MORTEN OUSDAL AS,Aksjeselskap,AS,2013-11-13,2013-11-01,41.000,Oppføring av bygninger,,,tmousdal@gmail.com,,Øksendalsveien 103,4440,TONSTAD,SIRDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812695312,812695312,2026-09-18T10:30:27.943838+00:00
812696262,COLIN HOLDNING AS,Aksjeselskap,AS,2013-11-09,2013-10-24,68.110,Kjøp og salg av egen fast eiendom,,,,,Karisveien 96,2013,SKJETTEN,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812696262,812696262,2026-09-18T10:30:27.943840+00:00
812699792,GOLDBOX AS,Aksjeselskap,AS,2013-11-09,2013-09-01,59.120,"Etterarbeid knyttet til produksjon av film, video og fjernsynsprogrammer",8,www.goldbox.no,post@goldbox.no,,Rådhusgata 5,0151,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812699792,812699792,2026-09-18T10:30:27.943842+00:00
812701002,EXHAUSTO AS,Aksjeselskap,AS,2013-11-09,2013-10-29,28.250,"Produksjon av kjøle- og ventilasjonsanlegg, unntatt til husholdningsbruk",15,www.exhausto.no,firmapost@exhausto.no,63 87 07 70,Hvamsvingen 4,2013,SKJETTEN,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812701002,812701002,2026-09-18T10:30:27.943845+00:00
812701312,TENERA HOLDING AS,Aksjeselskap,AS,2013-11-12,2013-10-21,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Brekkelia 8A,0882,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812701312,812701312,2026-09-18T10:30:27.943847+00:00
812701452,TULLAH AS,Aksjeselskap,AS,2013-11-09,2013-10-01,00.000,Uoppgitt,,,,,Skjoldvegen 76,5221,NESTTUN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812701452,812701452,2026-09-18T10:30:27.943850+00:00
812702432,RASTAVEGEN 1 AS,Aksjeselskap,AS,2013-11-13,2013-09-10,68.200,Utleie av egen eller leid fast eiendom,,,,,Rastavegen 1,2211,KONGSVINGER,KONGSVINGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812702432,812702432,2026-09-18T10:30:27.943852+00:00
812702602,FRYDENBØ ÅSANE AS,Aksjeselskap,AS,2013-11-13,2013-09-16,68.200,Utleie av egen eller leid fast eiendom,,,,,Damsgårdsveien 131,5160,LAKSEVÅG,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812702602,812702602,2026-09-18T10:30:27.943855+00:00
812702742,ACEVE NORGE AS,Aksjeselskap,AS,2013-11-09,2013-11-01,62.100,Dataprogrammeringstjenester,27,,,,Dronningens gate 8A,0152,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812702742,812702742,2026-09-18T10:30:27.943857+00:00
812703412,MIDAS HOLDING AS,Aksjeselskap,AS,2013-11-11,2013-11-05,68.110,Kjøp og salg av egen fast eiendom,,,bflaatrud@online.no,,Hennumbråtan 15,3409,TRANBY,LIER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812703412,812703412,2026-09-18T10:30:27.943859+00:00
812715712,OBV HOLDING AS,Aksjeselskap,AS,2013-11-11,2013-11-01,00.000,Uoppgitt,,,,,Dreggen 1,3077,SANDE I VESTFOLD,HOLMESTRAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812715712,812715712,2026-09-18T10:30:27.943862+00:00
812716042,NAPP SJØMAT AS,Aksjeselskap,AS,2013-11-14,2013-10-29,10.201,"Produksjon av saltfisk, tørrfisk og klippfisk",5,,roger.mosseng@lofotenseafood.no,76 08 75 01,,8382,NAPP,FLAKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812716042,812716042,2026-09-18T10:30:27.943864+00:00
812716492,GRESSVIK BLOMSTER AS,Aksjeselskap,AS,2013-11-11,2013-10-18,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,69 35 33 30,Gressvik torg 42,1621,GRESSVIK,FREDRIKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812716492,812716492,2026-09-18T10:30:27.943867+00:00
812716522,Q10 OFFSHORE SERVICE AS,Aksjeselskap,AS,2013-11-14,2013-11-04,71.129,Annen teknisk konsulentvirksomhet,138,q-10.no,,,Sverdrups gate 21,4007,STAVANGER,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812716522,812716522,2026-09-18T10:30:27.943869+00:00
